27789013,谢谢,后摇|孤独|器乐
383347,Eros!,后摇|孤独|器乐
26160275,guilin,后摇|孤独|器乐
77145,旺天下,后摇|孤独|器乐
28860668,粼兰曲,后摇|孤独|器乐
1905004937,最好的安排,华语|流行|伤感
2071596484,毒药,华语|流行|伤感
1379918404,time machine (feat. aren park),华语|流行|伤感
34586275,海誓山盟,华语|流行|伤感
1311347661,无情画,华语|流行|伤感
484056997,面会菜,华语|流行|伤感
2057318547,saturday.,华语|流行|伤感
2084440515,总会,华语|流行|伤感
2029895485,如果可以·2023,华语|流行|伤感
1386002493,Teeth,华语|流行|伤感
1855329640,Stay with me ( FAMA remix),运动|散步|地铁
1909926104,Out of Time,运动|散步|地铁
1481691186,Afterthought,运动|散步|地铁
22821100,"Luv(sic.), Pt. 3",运动|散步|地铁
2054491978,IDGAF (feat. Chris Brown and Mariah the Scientist),运动|散步|地铁
2031003603,What It Is (Block Boy),运动|散步|地铁
2068310232,Paint The Town Red,运动|散步|地铁
2017227958,streets x kiss it better - sped up,运动|散步|地铁
1803562871,Luv Is Dro (feat. Static Major & Bryson Tiller),运动|散步|地铁
1845803534,Playboi Carti - whole Lotta Red (FILP),运动|散步|地铁
31745165,U.N.I.,欧美|流行|90后
401722227,See You Again,欧美|流行|90后
30212848,Lay Me Down,欧美|流行|90后
473121040,Believe,欧美|流行|90后
404543638,rEaR vIeW,欧美|流行|90后
523036802,Bedroom Floor (Acoustic),欧美|流行|90后
521657088,Miss You,欧美|流行|90后
477936862,Ever Since New York,欧美|流行|90后
514054289,Seeing Blind,欧美|流行|90后
29747526,Who Says,欧美|流行|90后
2059077,Two Is Better Than One,民谣|欧美|吉他
17541009,Autumn Leaves,民谣|欧美|吉他
27786864,Counting Stars,民谣|欧美|吉他
17091562,Broken,民谣|欧美|吉他
28041806,In Your Light,民谣|欧美|吉他
28680438,Thinking out Loud,民谣|欧美|吉他
29023014,I'll Be Waiting,民谣|欧美|吉他
28392783,Stolen Dance,民谣|欧美|吉他
1389065,No Puedo Amarte (I Can't Love You),民谣|欧美|吉他
28493055,Love Takes Courage,民谣|欧美|吉他
1474653589,Play Date (Zang Remix),欧美|驾车|放松
478029097,Rollin,欧美|驾车|放松
2055837943,Change My Mind,欧美|驾车|放松
1836615506,So Far Away ( Bootleg),欧美|驾车|放松
2020382047,Say It Right,欧美|驾车|放松
2004667954,It's My Life (Dance Edit),欧美|驾车|放松
2048852608,Nothin' on Me (Trí Thức Remix),欧美|驾车|放松
1356658022,Slow Down,欧美|驾车|放松
2036235480,NIGHT DANCER,欧美|驾车|放松
2054316402,North Star,欧美|驾车|放松
34367795,おかえり,日语|治愈|ACG
31967059,ベルアップ!,日语|治愈|ACG
1941266022,可愛くなりたい,日语|治愈|ACG
4933535,スマイル☆ピース,日语|治愈|ACG
28240717,BINKANあてんしょん,日语|治愈|ACG
29950472,おーぷん☆きゃんばす,日语|治愈|ACG
32098075,Good bye & Good luck,日语|治愈|ACG
29298951,さつきいろハルジオン,日语|治愈|ACG
415787008,なのです!,日语|治愈|ACG
31311205,夕暮れ(カバー),日语|治愈|ACG
19153845,Loba,小语种|流行|快乐
409872465,Sofía,小语种|流行|快乐
418550685,Sola,小语种|流行|快乐
1316526753,MIA (feat. Drake),小语种|流行|快乐
487190556,Dame Dame,小语种|流行|快乐
28308798,La La La (Brazil 2014) [Spanish Version],小语种|流行|快乐
1341759077,Con Calma,小语种|流行|快乐
567601138,Malamente,小语种|流行|快乐
467164327,SUBEME LA RADIO,小语种|流行|快乐
17059327,Genio Atrapado,小语种|流行|快乐
1493306865,single af,欧美|R&amp;B/Soul|流行
1916790197,Timing,欧美|R&amp;B/Soul|流行
1401852775,Love Is Just a Memory,欧美|R&amp;B/Soul|流行
2046863765,LDR (Sped Up),欧美|R&amp;B/Soul|流行
1486207038,Honeymoon,欧美|R&amp;B/Soul|流行
1978692717,Blue mood,欧美|R&amp;B/Soul|流行
1857561766,Pity Ya,欧美|R&amp;B/Soul|流行
1352779330,Float Away,欧美|R&amp;B/Soul|流行
1325724256,After the Sun,欧美|R&amp;B/Soul|流行
1449321578,The Trumpet Song,欧美|R&amp;B/Soul|流行
4346235,Ø,摇滚|孤独|电子
1423608,183 Times,摇滚|孤独|电子
454698096,Lucid Dreaming,摇滚|孤独|电子
1206834,Goodbye,摇滚|孤独|电子
409031986,Up Close,摇滚|孤独|电子
29836542,I Need Nothing But Loneliness,摇滚|孤独|电子
26379030,decide,摇滚|孤独|电子
28748595,The Heavens Swung Their Blinding Gates,摇滚|孤独|电子
28718828,Anastasis (feat. AJ Hochhalter),摇滚|孤独|电子
1206838,Astronauts,摇滚|孤独|电子
1917343360,Waiting for You,韩语|流行|浪漫
2025227742,Cupid,韩语|流行|浪漫
1968584689,Heaven,韩语|流行|浪漫
2023153102,Not Cinderella,韩语|流行|浪漫
2036894489,Cupid – Twin Ver. (FIFTY FIFTY) – Sped Up Version,韩语|流行|浪漫
2022289151,Until I Found You,韩语|流行|浪漫
2002420281,Celebrate,韩语|流行|浪漫
2022116496,BANANA SHAKE (SPED UP),韩语|流行|浪漫
2028023975,Expectations,韩语|流行|浪漫
1853710701,FAKE LOVE (Japanese ver.),韩语|流行|浪漫
1357676407,got it like that,R&amp;B/Soul|欧美|浪漫
2086255612,Spicy,R&amp;B/Soul|欧美|浪漫
1393553542,Affection,R&amp;B/Soul|欧美|浪漫
1857561766,Pity Ya,R&amp;B/Soul|欧美|浪漫
2057988270,Stay,R&amp;B/Soul|欧美|浪漫
2034501083,Sweatshirt,R&amp;B/Soul|欧美|浪漫
2048638409,keep smiling,R&amp;B/Soul|欧美|浪漫
1899494714,Natural,R&amp;B/Soul|欧美|浪漫
1497294372,Ebony,R&amp;B/Soul|欧美|浪漫
2057408018,like this.,R&amp;B/Soul|欧美|浪漫
18094989,Don't Cry (Original),摇滚|欧美|工作
16345633,I'm Eighteen,摇滚|欧美|工作
21970425,Lovesong,摇滚|欧美|工作
3953058,Solitude,摇滚|欧美|工作
2206553,Let It Grow,摇滚|欧美|工作
29719536,Stairway to Heaven (Remaster),摇滚|欧美|工作
4425291,Is This Love,摇滚|欧美|工作
21041381,To Blossom Blue,摇滚|欧美|工作
2887490,Don't Close Your Eyes,摇滚|欧美|工作
4279861,18 and Life,摇滚|欧美|工作
659423,プラスティック・ラブ,日语|流行|经典
636946,夢をあきらめないで,日语|流行|经典
22719725,Sunrise to Sunset,日语|流行|经典
22722696,空を見上げて,日语|流行|经典
28884496,crazy for you,日语|流行|经典
22817987,SHYNESS BOY,日语|流行|经典
22685936,今のままでいて (I DON'T THINK I CAN WAIT),日语|流行|经典
630252,ジャグラー,日语|流行|经典
584334,ひみつの扉,日语|流行|经典
28192175,Miracle Love,日语|流行|经典
1856722728,好きだから。,日语|流行
2075565121,雪は何色,日语|流行
2061225325,灰かぶり,日语|流行
2006821621,いつのまに,日语|流行
1948825591,貴方の恋人になりたい,日语|流行
561307122,ヒステリックナイトガール,日语|流行
2051328176,僕らはそれを愛と呼んだ,日语|流行
2041999281,空噪wired,日语|流行
2023294250,スパークル,日语|流行
1862479259,ロマンスの約束,日语|流行
521784134,Runaway,欧美|安静|孤独
1342743435,Ibuprofen,欧美|安静|孤独
2037036924,Cool,欧美|安静|孤独
468878432,sHE's brOKen,欧美|安静|孤独
1295818610,Night Cries,欧美|安静|孤独
1465114465,exile,欧美|安静|孤独
2013823506,Riptide,欧美|安静|孤独
1476378684,Goodbye,欧美|安静|孤独
1952234505,Nightfall,欧美|安静|孤独
1494003287,Save,欧美|安静|孤独
1355979244,ハーフムーン・セレナーデ,日语|怀旧|经典
29017264,岛呗,日语|怀旧|经典
22721382,水色,日语|怀旧|经典
22746144,未来へ,日语|怀旧|经典
22746142,長い間,日语|怀旧|经典
22815818,夕焼けの歌,日语|怀旧|经典
22746090,ひとつぶの涙,日语|怀旧|经典
22676620,花咲く旅路,日语|怀旧|经典
663762,ルージュ,日语|怀旧|经典
625096,雪の華,日语|怀旧|经典
66476,偏偏喜欢你,粤语|怀旧|华语
346576,光辉岁月,粤语|怀旧|华语
190352,星星点灯,粤语|怀旧|华语
186453,春夏秋冬,粤语|怀旧|华语
212233,千千阕歌,粤语|怀旧|华语
257984,梦醒时分,粤语|怀旧|华语
253265,最浪漫的事,粤语|怀旧|华语
110184,谢谢你的爱,粤语|怀旧|华语
27867397,世界第一等(Live),粤语|怀旧|华语
187134,朋友,粤语|怀旧|华语
4940455,EXEC_COSMOFLIPS/.,小语种|ACG|New Age
4940485,EXEC_FLIP_FUSIONSPHERE/.,小语种|ACG|New Age
28524291,EXEC_LINCA/.,小语种|ACG|New Age
26377624,METHOD_METAFALICA/.,小语种|ACG|New Age
643625,EXEC_CHRONICLE_KEY/. (志方あきこ),小语种|ACG|New Age
26377609,謳う丘 -Harmonics EOLIA-,小语种|ACG|New Age
28524295,EXEC_SUSPEND/.,小语种|ACG|New Age
643155,EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel,小语种|ACG|New Age
26480795,EXEC_PAJA_FYUSION/.,小语种|ACG|New Age
26377648,EXEC_HARMONIUS/.,小语种|ACG|New Age
573286082,Stupid Love,欧美|乡村|旅行
507783545,Fix a Drink,欧美|乡村|旅行
1311758556,Feels Like a Party,欧美|乡村|旅行
1384026120,Highwomen,欧美|乡村|旅行
546702079,High Horse,欧美|乡村|旅行
1361367225,I Feel Sorry For Him,欧美|乡村|旅行
556030104,Steal My Thunder,欧美|乡村|旅行
411314536,H.O.L.Y.,欧美|乡村|旅行
22355469,Need You Now,欧美|乡村|旅行
507783552,Drunk Girl,欧美|乡村|旅行
5022593,Seaside Retreat,轻音乐|夜晚|放松
5022609,By the Grace of the Sea,轻音乐|夜晚|放松
5022605,A More Perfect View,轻音乐|夜晚|放松
5022595,Barefoot in the Sand,轻音乐|夜晚|放松
1218030,Mirame,轻音乐|夜晚|放松
1218016,Of Sand and Sea,轻音乐|夜晚|放松
1219813,By the Grace of the Sea,轻音乐|夜晚|放松
1219828,Dolphin Dreams,轻音乐|夜晚|放松
1219840,Swept Away in Wonder,轻音乐|夜晚|放松
1219824,Cerulean Secrets,轻音乐|夜晚|放松
1384311632,AME TO SAKURA,轻音乐|夜晚|孤独
1294674029,‭ ‭‭ ‭‭ ‭‭ ‭‭ ‭‭ ‭‭ ‭,轻音乐|夜晚|孤独
521649602,ㅤ,轻音乐|夜晚|孤独
1839054731,‭ ‭ ‭ ‭‭ ‭ ‭ ‭ ‭ ‭‭ ‭,轻音乐|夜晚|孤独
1430751658,Ꮺ,轻音乐|夜晚|孤独
555680723,☔,轻音乐|夜晚|孤独
1463611382,✿,轻音乐|夜晚|孤独
1348688293,☾,轻音乐|夜晚|孤独
29137871,η,轻音乐|夜晚|孤独
29137872,ζ,轻音乐|夜晚|孤独
28765209,昔言,古风|华语|古典
175576,红尘,古风|华语|古典
435872131,梦遣看花人,古风|华语|古典
27510218,解语红妆冷·迟语,古风|华语|古典
31062980,杨花雪,古风|华语|古典
101126,第三十八年夏至,古风|华语|古典
239566,再逢明月照九州,古风|华语|古典
206813,社戏,古风|华语|古典
101079,如花,古风|华语|古典
422790454,典狱司,古风|华语|古典
25648006,麦恩莉,华语|R&amp;B/Soul|放松
150660,望春风,华语|R&amp;B/Soul|放松
382249,I'll Be With You,华语|R&amp;B/Soul|放松
1838982496,如果你听见 (I'M NOT GOOD),华语|R&amp;B/Soul|放松
2061994177,全世界会唱的歌,华语|R&amp;B/Soul|放松
255020,刀马旦,华语|R&amp;B/Soul|放松
2085709355,公路商店（issue）,华语|R&amp;B/Soul|放松
1887627553,自我的介绍,华语|R&amp;B/Soul|放松
25986099,花田错,华语|R&amp;B/Soul|放松
1411793117,情话,华语|R&amp;B/Soul|放松
1882424351,下落,华语|流行|R&amp;B/Soul
1405430727,囚,华语|流行|R&amp;B/Soul
1919780608,天文望远镜,华语|流行|R&amp;B/Soul
1896329948,我不懂,华语|流行|R&amp;B/Soul
524148352,一口,华语|流行|R&amp;B/Soul
1976500925,Weekend Boyfriend (feat. 孙盛希),华语|流行|R&amp;B/Soul
2020913178,异地念,华语|流行|R&amp;B/Soul
864489965,PREY / 掠食,华语|流行|R&amp;B/Soul
150633,天天,华语|流行|R&amp;B/Soul
1960613442,太过神秘,华语|流行|R&amp;B/Soul
1841242886,pt2,欧美|R&amp;B/Soul|治愈
1495407687,WHY,欧美|R&amp;B/Soul|治愈
28312036,Rodeo,欧美|R&amp;B/Soul|治愈
1482967900,I Hate Falling in Love,欧美|R&amp;B/Soul|治愈
1425944859,Traingazing,欧美|R&amp;B/Soul|治愈
2772113,I wanted you,欧美|R&amp;B/Soul|治愈
1571835,Call You Tonight,欧美|R&amp;B/Soul|治愈
1826613971,Future Love,欧美|R&amp;B/Soul|治愈
1786865,Because Of You,欧美|R&amp;B/Soul|治愈
1838886738,Come Through,欧美|R&amp;B/Soul|治愈
815267,月の雫,日语|感动|ACG
707720,酔恋花 -suirenka-,日语|感动|ACG
774613,優しさの風音,日语|感动|ACG
28561758,夢幻の物語,日语|感动|ACG
41554372,まっすぐ,日语|感动|ACG
737966,Samsara,日语|感动|ACG
706204,墨染めの蝶,日语|感动|ACG
32098252,打出の小槌の残滓,日语|感动|ACG
29922939,花映「タマシイノハナ」,日语|感动|ACG
26624655,眠れない夜に、眠らない夜は,日语|感动|ACG
2093483038,A Life,欧美|流行
2072391696,Ciaga,欧美|流行
2081508878,Mad devil (狂魔鬼),欧美|流行
2074749091,Soldier（防暴士兵）,欧美|流行
2088758588,POETIC CHARM(CHINA PHONK),欧美|流行
2089730107,Void,欧美|流行
2091944032,Falling Down,欧美|流行
30780496,Mine (Illenium Remix),欧美|流行
1916982993,Right Now（0.8X）,欧美|流行
475072054,Coming Home,欧美|流行
29947399,Pretty,后摇|器乐|另类/独立
4272046,At Sea,后摇|器乐|另类/独立
16940826,Sunrise,后摇|器乐|另类/独立
19305575,In Ruins,后摇|器乐|另类/独立
551339700,MEGURI,后摇|器乐|另类/独立
419596422,Blossom,后摇|器乐|另类/独立
4111189,astargon,后摇|器乐|另类/独立
3967494,C# Minor,后摇|器乐|另类/独立
4230553,"In, Empty",后摇|器乐|另类/独立
4250274,Line Drive,后摇|器乐|另类/独立
2090619327,SKELETON,欧美|R&amp;B/Soul|浪漫
1930267006,i need you more (Feat. Suyo),欧美|R&amp;B/Soul|浪漫
1491528159,Shy Dancer,欧美|R&amp;B/Soul|浪漫
2026388841,Is there free breakfast here?,欧美|R&amp;B/Soul|浪漫
1364326338,Heart To Heart,欧美|R&amp;B/Soul|浪漫
1886684313,XXX,欧美|R&amp;B/Soul|浪漫
1824846582,Freezing,欧美|R&amp;B/Soul|浪漫
1869221694,Cherry Wine,欧美|R&amp;B/Soul|浪漫
1359100731,Numb,欧美|R&amp;B/Soul|浪漫
1842669893,GLOW,欧美|R&amp;B/Soul|浪漫
16466542,Lullaby,民谣|欧美|小语种
3820230,Under Der Linden,民谣|欧美|小语种
17758605,Owé,民谣|欧美|小语种
3797177,Nare,民谣|欧美|小语种
3573486,The Harp of Dagda,民谣|欧美|小语种
16653848,Memoria da noite,民谣|欧美|小语种
4261576,Under A Violet Moon,民谣|欧美|小语种
3880992,Wan si dahs,民谣|欧美|小语种
2923192,Skellig,民谣|欧美|小语种
4228759,La Danza,民谣|欧美|小语种
82360,Love Song,华语|流行|R&amp;B/Soul
5240523,爱爱爱,华语|流行|R&amp;B/Soul
28403111,特别的人,华语|流行|R&amp;B/Soul
82203,为你写的歌,华语|流行|R&amp;B/Soul
1988456854,天气未报,华语|流行|R&amp;B/Soul
1954694243,日落沙滩后,华语|流行|R&amp;B/Soul
1845651956,最好的都给你,华语|流行|R&amp;B/Soul
1387608144,填满,华语|流行|R&amp;B/Soul
1440148562,天天,华语|流行|R&amp;B/Soul
407435011,我想,华语|流行|R&amp;B/Soul
1442170830,Party Girl,欧美|流行|说唱
2060037023,Endless Fashion (feat. Nicki Minaj),欧美|流行|说唱
1428835774,P2,欧美|流行|说唱
1458189898,Why,欧美|流行|说唱
5190225,Where Is the Love?,欧美|流行|说唱
1407408137,Hatchback,欧美|流行|说唱
1396347452,ROXANNE,欧美|流行|说唱
2078502782,Paint The Town Red (Sped Up),欧美|流行|说唱
1415767465,Life Is Good,欧美|流行|说唱
2060455210,Devil's Kiss,欧美|流行|说唱
2094351580,運命の人,日语|流行|ACG
2090567800,月光浴,日语|流行|ACG
2083182016,勇者,日语|流行|ACG
2074462291,夏が来るたび,日语|流行|ACG
2059134037,ただ好きと言えたら,日语|流行|ACG
2052933626,花一匁,日语|流行|ACG
2051328176,僕らはそれを愛と呼んだ,日语|流行|ACG
2047807671,不法侵入,日语|流行|ACG
2037937776,届く、未来へ,日语|流行|ACG
2034742057,アイドル,日语|流行|ACG
2026783884,写在风中的信（吉他版）,流行|治愈|夜晚
1297742167,MELANCHOLY,流行|治愈|夜晚
2096103518,serendipity,流行|治愈|夜晚
1880950663,泪 光 ✧,流行|治愈|夜晚
2093550771,DON'T GET TOO COMFORTABLE,流行|治愈|夜晚
2015221410,Used to Losing You,流行|治愈|夜晚
2091673107,废墟之下,流行|治愈|夜晚
2011996600,Payphone,流行|治愈|夜晚
2008023643,You're Beautiful,流行|治愈|夜晚
1965045103,Autumn Leaf (slowed down version),流行|治愈|夜晚
554797661,Improvisation No. 3 (2013),古典|钢琴|器乐
1357842739,"10 Préludes, Op. 23:No. 5 in G Minor: Alla marcia",古典|钢琴|器乐
1368517836,"Die Kunst der Fuge, BWV 1080: Contrapunctus I",古典|钢琴|器乐
1363967241,"Piano Sonata No. 2 in F Major, K. 280:III. Presto",古典|钢琴|器乐
1296528804,Nocturnes Nos. 1-3,古典|钢琴|器乐
1382926914,"25 Études faciles et progressives (25 Easy and Progressive Studies), Op. 100:No. 2. L'arabesque (Arabesque)",古典|钢琴|器乐
545742876,"Lieder ohne Worte (Songs without Words), Book 6, Op. 67:No. 32 in F-Sharp Minor, Op. 67, No. 2. Allegro leggiero, MWV U145",古典|钢琴|器乐
1362120004,"Piano Concerto No. 5 in F major, Op. 103, ‘L’Égyptien’: II. Andante",古典|钢琴|器乐
1382925844,"25 Études faciles et progressives (25 Easy and Progressive Studies), Op. 100:No. 12. L'adieu (The Farewell)",古典|钢琴|器乐
1382926512,"9 Preludes, Op. 1 (excerpts):No. 2. Andante con moto",古典|钢琴|器乐
2029977785,Officially Missing You,R&amp;B/Soul|欧美
1974585485,Falling For You,R&amp;B/Soul|欧美
1960287347,Hrs & Hrs,R&amp;B/Soul|欧美
1362562077,Addicted,R&amp;B/Soul|欧美
1304857453,cycle of games,R&amp;B/Soul|欧美
2056097395,Promise Me,R&amp;B/Soul|欧美
2086255612,Spicy,R&amp;B/Soul|欧美
1843858390,One Time,R&amp;B/Soul|欧美
2076334960,This Time (sped up),R&amp;B/Soul|欧美
2022767131,black like you,R&amp;B/Soul|欧美
2088758588,POETIC CHARM(CHINA PHONK),电子|游戏|兴奋
2090290233,TikTok Version (Original Mix),电子|游戏|兴奋
2040067962,Daisuki,电子|游戏|兴奋
2042504259,Automotivo Bibi Fogosa,电子|游戏|兴奋
2080468536,Ночь,电子|游戏|兴奋
1963010167,Phonky Tribu,电子|游戏|兴奋
2068546020,not enough,电子|游戏|兴奋
2042201885,IN THE CLUB,电子|游戏|兴奋
2048754815,Crystals,电子|游戏|兴奋
1959619410,METAMORPHOSIS (Sped Up),电子|游戏|兴奋
2094721947,兜兜转转（0.8x),华语|流行|伤感
2086398530,破镜可以重圆吗 （0.8x）,华语|流行|伤感
2086396366,希望____就能____,华语|流行|伤感
2046047884,逃离雨天孤独,华语|流行|伤感
2076779748,会有遗憾吗,华语|流行|伤感
2063180564,对视曾经,华语|流行|伤感
2094721958,认真的雪（0.8x),华语|流行|伤感
2031414209,难 過 也 只 是 暫 時,华语|流行|伤感
2094716264,做我老婆好不好（0.8x),华语|流行|伤感
2076778433,风吹散了誓言,华语|流行|伤感
2090619327,SKELETON,欧美|R&amp;B/Soul|浪漫
1892632507,wyd?,欧美|R&amp;B/Soul|浪漫
1425944859,Traingazing,欧美|R&amp;B/Soul|浪漫
1899494714,Natural,欧美|R&amp;B/Soul|浪漫
1931317505,Butterfly,欧美|R&amp;B/Soul|浪漫
2072075287,Money (Acoustic),欧美|R&amp;B/Soul|浪漫
1448424587,Losing You,欧美|R&amp;B/Soul|浪漫
1865554801,Tease,欧美|R&amp;B/Soul|浪漫
1369602061,double take,欧美|R&amp;B/Soul|浪漫
1826613971,Future Love,欧美|R&amp;B/Soul|浪漫
26812027,If You Feel My Love,流行|学习|90后
1500439504,Take Me Hand,流行|学习|90后
25917315,Fallin' Out,流行|学习|90后
2074977815,Ride It,流行|学习|90后
2073317421,Stray Nights,流行|学习|90后
567401317,Stranger Love (Original Mix),流行|学习|90后
1350638256,Insomnia,流行|学习|90后
1409275821,Million Ways,流行|学习|90后
503020019,Stay Young,流行|学习|90后
408772708,Waking Up,流行|学习|90后
1923210613,滥俗的歌,说唱|浪漫|快乐
2036167452,Shawty,说唱|浪漫|快乐
1939949595,瞄准,说唱|浪漫|快乐
1877996649,危险派对,说唱|浪漫|快乐
1836808752,想我了没 (feat. KnowKnow),说唱|浪漫|快乐
1811408619,关机又关机,说唱|浪漫|快乐
1405888465,无法坠入爱河,说唱|浪漫|快乐
536622918,暴风雨,说唱|浪漫|快乐
1456659704,red lips（被我蒙对）,说唱|浪漫|快乐
2072610413,随身听2000,说唱|浪漫|快乐
1888735295,Hell Froze Over,欧美|另类/独立|快乐
1311530752,Silence,欧美|另类/独立|快乐
17939827,Somebody That I Used To Know,欧美|另类/独立|快乐
2021330605,September (Instrumental),欧美|另类/独立|快乐
27840830,Cool Kids,欧美|另类/独立|快乐
1856237205,Come With Me,欧美|另类/独立|快乐
1313324465,Soft Universe,欧美|另类/独立|快乐
1811825803,dramatic,欧美|另类/独立|快乐
1403435714,everything i wanted,欧美|另类/独立|快乐
1825802960,bliss,欧美|另类/独立|快乐
1845948883,モラトリアム,流行|日语
1911281594,どうして (feat. 野田愛実),流行|日语
1967443250,KILL MY LOVE,流行|日语
34338927,愛してるのに、愛せない,流行|日语
26516594,優しい雨,流行|日语
1471203451,MISSING PIECE,流行|日语
1403639062,君を想った回数,流行|日语
2089534316,"driving out, to the place we met",流行|日语
2089534620,Nocturne Hotline（午夜梦热线）,流行|日语
1907015019,散る散る満ちる,流行|日语
2095800898,我爱绮莉,华语|流行|伤感
2082621054,frozen heart.,华语|流行|伤感
2095868608,死循环,华语|流行|伤感
30612793,多远都要在一起,华语|流行|伤感
2085729140,如履薄冰,华语|流行|伤感
475479888,在你的身边,华语|流行|伤感
2093312916,回不去的懵懂,华语|流行|伤感
1456890009,罗生门（Follow）,华语|流行|伤感
1413162552,魁星阁,华语|流行|伤感
2013442437,取代日落的恋词,华语|流行|伤感
1958893749,My Way,电子|欧美
2089730107,Void,电子|欧美
1941540598,Dead on Arrival,电子|欧美
2061508316,TIRED OF PROBLEMS,电子|欧美
2025457557,Sea Of Problems,电子|欧美
1878791667,Killers From The Northside,电子|欧美
2077434562,BADBOY,电子|欧美
1873402191,"Мокрые губы (Relanium, Prezzplay, Deen West Radio Remix)",电子|欧美
1978034722,DEMONS IN MY SOUL,电子|欧美
1897255962,This Feeling,电子|欧美
29947400,Dreaming of You,摇滚|后摇|孤独
4398196,The Sea Was Left Behind,摇滚|后摇|孤独
28748595,The Heavens Swung Their Blinding Gates,摇滚|后摇|孤独
29836542,I Need Nothing But Loneliness,摇滚|后摇|孤独
26620105,Shoreline,摇滚|后摇|孤独
1346504,Lamb,摇滚|后摇|孤独
29563005,Melting Ice,摇滚|后摇|孤独
4381721,Searching Where The Sea Drowned The Sun,摇滚|后摇|孤独
26093757,April.#19,摇滚|后摇|孤独
1206846,We Felt Time Pass,摇滚|后摇|孤独
430062901,相思赋,华语|浪漫
1330934021,樱花的告白,华语|浪漫
489282743,同归,华语|浪漫
513621102,暗恋,华语|浪漫
462686463,铃舟,华语|浪漫
423776857,非鱼,华语|浪漫
1297747541,夜樱,华语|浪漫
1329819741,花鼓摇,华语|浪漫
440353559,寄妻书,华语|浪漫
446247998,长生诀,华语|浪漫
1956542958,隔离爱情故事 (I Can't Stop Thinking About You),华语|流行|R&amp;B/Soul
1825878464,多久才懂妳的心,华语|流行|R&amp;B/Soul
1922903518,我的女孩,华语|流行|R&amp;B/Soul
2027170192,Sometimes,华语|流行|R&amp;B/Soul
85571,我们俩,华语|流行|R&amp;B/Soul
2053111742,小径里,华语|流行|R&amp;B/Soul
150623,普通朋友,华语|流行|R&amp;B/Soul
566607582,Fancy,华语|流行|R&amp;B/Soul
1438853808,不想醒来,华语|流行|R&amp;B/Soul
2034187125,沉溺（你让我的心不再结冰）,华语|流行|R&amp;B/Soul
1895256350,Green Book,安静|孤独|另类/独立
1917079713,Blood Money,安静|孤独|另类/独立
1375672426,hollow,安静|孤独|另类/独立
1458141408,feel it all,安静|孤独|另类/独立
2028637802,Riptide,安静|孤独|另类/独立
1323705949,Places,安静|孤独|另类/独立
421203728,Homegrown,安静|孤独|另类/独立
404184492,I'll Be Waiting...,安静|孤独|另类/独立
2048783798,Say Yes To Heaven,安静|孤独|另类/独立
408328240,Tightropes,安静|孤独|另类/独立
521784134,Runaway,欧美|安静|孤独
1342743435,Ibuprofen,欧美|安静|孤独
2037036924,Cool,欧美|安静|孤独
468878432,sHE's brOKen,欧美|安静|孤独
1295818610,Night Cries,欧美|安静|孤独
1465114465,exile,欧美|安静|孤独
2013823506,Riptide,欧美|安静|孤独
1476378684,Goodbye,欧美|安静|孤独
1952234505,Nightfall,欧美|安静|孤独
1494003287,Save,欧美|安静|孤独
1355979244,ハーフムーン・セレナーデ,日语|怀旧|经典
29017264,岛呗,日语|怀旧|经典
22721382,水色,日语|怀旧|经典
22746144,未来へ,日语|怀旧|经典
22746142,長い間,日语|怀旧|经典
22815818,夕焼けの歌,日语|怀旧|经典
22746090,ひとつぶの涙,日语|怀旧|经典
22676620,花咲く旅路,日语|怀旧|经典
663762,ルージュ,日语|怀旧|经典
625096,雪の華,日语|怀旧|经典
66476,偏偏喜欢你,粤语|怀旧|华语
346576,光辉岁月,粤语|怀旧|华语
190352,星星点灯,粤语|怀旧|华语
186453,春夏秋冬,粤语|怀旧|华语
212233,千千阕歌,粤语|怀旧|华语
257984,梦醒时分,粤语|怀旧|华语
253265,最浪漫的事,粤语|怀旧|华语
110184,谢谢你的爱,粤语|怀旧|华语
27867397,世界第一等(Live),粤语|怀旧|华语
187134,朋友,粤语|怀旧|华语
4940455,EXEC_COSMOFLIPS/.,小语种|ACG|New Age
4940485,EXEC_FLIP_FUSIONSPHERE/.,小语种|ACG|New Age
28524291,EXEC_LINCA/.,小语种|ACG|New Age
26377624,METHOD_METAFALICA/.,小语种|ACG|New Age
643625,EXEC_CHRONICLE_KEY/. (志方あきこ),小语种|ACG|New Age
26377609,謳う丘 -Harmonics EOLIA-,小语种|ACG|New Age
28524295,EXEC_SUSPEND/.,小语种|ACG|New Age
643155,EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel,小语种|ACG|New Age
26480795,EXEC_PAJA_FYUSION/.,小语种|ACG|New Age
26377648,EXEC_HARMONIUS/.,小语种|ACG|New Age
573286082,Stupid Love,欧美|乡村|旅行
507783545,Fix a Drink,欧美|乡村|旅行
1311758556,Feels Like a Party,欧美|乡村|旅行
1384026120,Highwomen,欧美|乡村|旅行
546702079,High Horse,欧美|乡村|旅行
1361367225,I Feel Sorry For Him,欧美|乡村|旅行
556030104,Steal My Thunder,欧美|乡村|旅行
411314536,H.O.L.Y.,欧美|乡村|旅行
22355469,Need You Now,欧美|乡村|旅行
507783552,Drunk Girl,欧美|乡村|旅行
