【国内说唱】适合无限循环播放Rap,8480548324
卧室音乐丨一个人时的闲暇氛围感,7455388226
慵懒R&amp;B | 沉沦于梦境的动情语调,8023868883
有一种快乐，它叫做二次元,4962479003
「日系」今天也要元气满满喔♡,2196587192
[Korea_Pop]男女团经典神曲合集都在此,2267420206
秋日午后 | 舒适惬意•温良的秋风吹过,8746441327
学习/纯音乐/写作业氛围歌单,7031241143
日落收藏家：暮色烟火人間，温柔与萬物相融,8695168280
加州1号店 ｜ 梅子如天上月甜涩,5142863916
Chill R&amp;B｜拒绝内卷，开启松弛模式,8804376568
爱迎万难｜互相惦记的人总是能渡过难关,8645606592
90后青春回忆 | 当旋律响起 我们仍少年,8785088583
華語R&amp;B精選/陶喆/方大同/余佳运,5040815336
「纯音乐」你偶尔需要安静的发泄,2229469033
驾车听歌 | 日暮时和我 一起去兜风吧,8790452498
音乐治愈|独特嗓音温暖计划,7544355575
Teen Pop：世纪之交的青春盛宴,4865779167
方大同 余佳运 卢广仲 陶喆 丁世光,5254762765
慵懒R&amp;B/让这个世界多些温柔,8178111289
失恋日记：最后还是学会了释然成全,7726411773
【温柔治愈英文歌曲】轻缓小众欧美歌单,7026393081
小众欧美‖柔柔微风轻轻吹动着书页,8470452906
沉溺自由｜ Life ｜ 开 始 享 受 听 风,8652862060
华语抒情｜白茶清欢无别事 煮好岁月待故人,8694002733
诱人鼓点丨酥人女声丨耳机党的盛宴,48423275
新歌指数100%丨藏不住的清新格调,7659356137
喜欢清净的午后，来首轻缓的英文歌,8582873877
纯音乐│有人相爱，有人夜里开车看海,8108768713
90后怀旧曲｜致敬那段青涩又纯粹的岁月,8704805209
「轻音乐」治愈系纯音丨去有风的地方,7796494292
「爬墙」氛围感微醺R&amp;B卧室音乐,8023646590
小众孤独感｜人生是旷野 是孤独感的荒凉,8739075810
公路之歌：此生必驾318川藏线,2354578723
华语摇滚 | 浪漫宇宙像你侵袭而来,8468566184
绝美古风戏腔｜一曲惊鸿，千里醉人间,8744723296
欧美节奏｜野花生长 爱意从未消散,7389110294
R&amp;B推荐|清冷嗓音又飒又酷的唱着迷幻R&amp;B,7725748433
KPOP随舞 | 这谁能忍住不跟跳,8232491318
EMO神曲天花板歌曲 谁听完也别想忘记前任,7665288004
华语治愈系：单依纯周深毛不易房东的猫,8760016412
明日方舟有歌词的音乐合集,5132902988
国人浪漫主义 | 和風爱凄雅，国乐纵逍遥,2975237579
辣妹必入:糟糕！已经开始辣了,7725696145
避风港真的可以避风吗,3232282161
独行/另类：治愈小众 做品味挖掘者,8732470162
那些年我们听过的韩潮,7625050733
和风｜物哀，如得其情，则哀矜而勿喜,454371535
&lt;欧美说唱&gt;当我的灵魂和身体共振,8480322207
原神——听到的那一刻震撼无比,6694346815
私藏欧美歌单丨超火的欧美流行风 百听不厌,7586089368
【纯音乐】学习 | 高效 | 专注 | 解压,8225504513
【欧美/旋律】“极致旋律 极致享受”,8558953840
哼首欢快的歌 来拯救你的小确丧,2144082923
「 经典老歌 」一人一首成名曲 久听不厌,8744721416
欧美流行｜欢快小调✨不开心都通通给我消失,8468574825
小众高级感音乐(超级有感觉),4983641639
通勤在路上|心动旋律，开启好心情,7520334975
夏日多巴胺快乐氛围曲•欢快旋律,8542903484
旅行必备|美好景色攻略,7544385478
告五人 郭顶 柳爽 橘子海 夏日入侵企画,7036406668
欧美放松向丨慵懒表达情绪 温情藏有个性,8011907090
"治愈的风｜即使一个人, 也请好好生活",7459082372
「论如何优雅地扭动身体」,51425247
欧美放空系 | 治愈舒缓 聆听温柔旋律,8806625123
欧美新声：拥抱浪漫，把时光浪费,7687627601
卡点/踩点/超燃打斗/高燃向 | 打游戏专用曲,4935849000
青春记忆｜风路过操场，就像你路过我的青春,8726420088
city walk｜漫游在城市的每一个角落。,8788849922
听觉盛宴｜凄美纯音,6812369
伤感说唱 | 早知道没纸就不蹲下了,8150604956
甜甜恋曲：我爱你在地球上也不是什么大秘密,8580592417
欧美优质hiphop 顶级唱腔和丝滑flow,8236726038
復古浪潮｜極速穿梭，蒸汽朋克與霓虹之間,5242823580
520 赫兹 | 只属于你我的音频核磁共振所,8817080670
拯救早八 | 迅速提神醒脑,8480657327
华语青春 | 90后校园岁月的流行歌曲,5304877342
小众｜那些极致温柔的英文歌,8451886193
通勤随听：领略沿途的人间烟火,7520630159
氛围感音乐||温柔舒服轻松||海边夕阳微风||,6759056661
一路向北｜永远年轻 永远热泪盈眶,7503418962
『治愈系』总有不期而遇的温柔,7487583970
缱绻R&amp;B｜想在每个朦胧的夜幕下拥抱你,8406015094
民谣 | 你是我患得患失的梦,2524629565
时光很匆忙|别错过日落和夕阳,7478920921
说唱甜度飚升！藏不住的心动旋律,2834027258
关于民谣｜偏爱歌词里，向死而生的力量,7492579115
芝士味爵士女声,3758814
【欧美R&amp;B】超优质高级|舒适的韵律氛围,8244084970
【欧美|流行】否极泰来 物极必反,8776277410
治愈纯音 | 让海风卷走烦恼,8271117999
一人一首成名曲｜8090后MP3里那些旧时光,8445737447
世界好吵 好想躲在你身边 ,8296317734
暗恋情歌：你是我藏在青春里的遗憾,8802421829
欧美放松向丨假期需要点节奏放松,8099934660
经典R&amp;B|沉醉温暖的黑人音乐,4875819030
【单曲循环】女生一定要听的甜甜的歌,2398013157
「 精选 」粤语&amp;前奏跪 入耳便爱的粤语歌,8718751398
乐队艺术|消沉与振奋 缱绻与迷醉,8560680121
微甜RAP | 想尝尝爱情的甜嘛,8280551582
精选失恋情歌，那些痛到窒息的心酸,7490524684
欧美 | 注入灵魂·流行英文歌曲指南,929874845
R&amp;B·沉沦于蓝色梦乡 慵懒吐出夕阳,8457651555
华语 | 一人一首成名曲 哪一首才是你的最爱,8729661540
國搖/瘋癲痴狂所以你會喜歡嗎,7819299983
【K-POP】心动前奏•撩拨沉寂已久的心灵,5387937606
80 90后粤语珍藏｜一人一首成名曲,7762526834
治愈英文，即享温柔时刻,7687594030
70后听80、90年代昭和日语歌曲经典,550178710
治愈向|向阳而生 逐光而行,8442974854
【公路歌单】加州/日落/夜晚/凉风,7430351888
孤寂钢琴曲｜宇宙冥想 遨游 沉浸 自我流放,8718371482
清晨起来打开窗，心情美美哒,2335993921
慵懒惬意 | 闲享都市慢调生活,8730847570
华语 | 00后回忆杀 古风电视剧主题曲,7580182791
Chill一下｜焦虑原地解散，世事皆可原谅,8681575003
华语流行｜美好的一天 在这里开始吧！,8681482009
City pop | 脱丧俱乐部里的复古蜜色,2180830258
Jeff Satur 罗杰夫私藏丨优雅与浪漫,8754929932
压箱底的歌曲|拯救歌荒大作战,7487388018
熟悉却不知名字的英文歌曲,6907280261
华语R&amp;B：迷情微醺中哼唱浪漫,7726231685
轻快俏皮古风小调，带来愉悦的心情啦,8476067076
 秋季限定☀️收获属于秋天的丰饶吧,8740988960
【说唱/Rap】顶级腔调 听感直接顶满！,8480608218
走路起风的尅泡「Kpop」,7474688339
轻快节奏｜理想的生活需要热爱和心动,8172087398
学习工作困了，提神醒脑专用(极度好用),7472891772
取向狙击｜百听不厌的南韩R&amp;B,8439112334
华语怀旧 | 一人一首成名曲 总有首歌是青春,8779962441
「化妆/洗澡」女孩子当然是草莓味的!,5465168735
『惊艳男声』那些旋律沦陷的英文佳作,2374986047
亲爱的不要再说你还爱我,8792738667
古风 | 写尽千山，落笔皆是你,5461469407
欧美|一听前奏就喜欢 无限单曲循环100首,8242778600
甜度微醺｜R&amp;B 浪漫 慵懒 氛围感拉满,8415382313
空灵/病娇/涩气/疯批美人/斯文败类,5465808317
诗与民谣｜生活变成了歌，奏响心底的荒芜,8673267877
郭顶 陶喆 方大同 余佳运,6711878397
欧美氛围：趁着落日 去拥抱浪漫 拥抱自由,8613484069
乐队的夏天3 | 一头扎进乐队音浪！,8640156150
微醺R&amp;B：微醺氛围与你浪漫共振,2121880263
这就是藤井风 · 有趣儿灵魂谁懂啊,8448319246
治愈华语｜给自己一片晴朗，不论季节变换。,8690045582
【K-POP】女王风范•冷艳入骨•自信优雅,4974065923
如果没有眼泪 该拿什么释怀[伤感歌曲必听],7825296990
超级好听的华语原创歌集 一秒沦陷,2864735012
新浪漫主义 | 一秒心动的说唱甜诗,8480629536
R&amp;B｜想在这节奏里对你“肆意妄为”,8457689349
礼义之邦｜华夏文明五千年，薪火相传永不灭,5386704458
V家众传曲(宅舞、翻唱、感谢祭、动漫游戏）,2253475
INFJ ｜独处 自由 松弛感 沉浸式 放空,7666186748
乐队｜一次有预谋的初次相遇,2190978686
Random丨听着就很快乐的英文歌,2853788694
诠释摇滚 | 放肆宣泄这该死的青春,7766768378
【民谣】藏着故事与远方，唱着人间烟火,8146959355
流行经典|乐坛巨星养成计划,7537339929
欧美撩耳旋律·浪漫如浓云欲坠,7539234690
【欧美风】碧梨/霉霉/戳爷/比伯/萌德/断眉,2469559434
通勤减压：打工人能量补给指南,7520273079
暗恋季 | 假装看不见，余光千百遍,8787270713
放任心跳｜这般雨天来临 不要再想逃离,8728427204
